kafka,author,text
True_,Kafka,"ofpforte, den er in de"
True_,Kafka,"sche Offizier, sehr er"
True_,Kafka,"leidern, die sie schne"
True_,Kafka,"en. Nicolo, der in dem"
True_,Kafka,"dem Frevel, dessen er "
True_,Kafka,"r Wagen, der, beim Anb"
True_,Kafka,"erwiderte, indem er, m"
True_,Kafka,"Wagen, der, beim Anbru"
True_,Kafka,"derte, daß sie, in die"
True_,Kafka,"f immerdar, die Verabs"
True_,Kafka,"m wandte, und, indem e"
True_,Kafka,"mmerdar, die Verabschi"
True_,Kafka,"ldsam, als er, über je"
True_,Kafka,"ten Ritter, ihren Arm,"
True_,Kafka,"ffend, etwas, das ihm "
True_,Kafka,"tsherr, der, vor Kohlh"
True_,Kafka,"mmen hatte, sehr erfre"
True_,Kafka,"be. Die alte, von der "
True_,Kafka,"ch wie vor, zu seinem "
True_,Kafka," Sobald Toni, die dies"
True_,Kafka,"Domingo, lebte, zu Anf"
True_,Kafka,"hatte, vorlas, hatte n"
True_,Kafka,"e Ritter, als sie bere"
True_,Kafka,"eiten Piachis, über di"
True_,Kafka,"ütpferde, die in seine"
True_,Kafka,"nd küßten ihn, und for"
True_,Kafka,"eß. Nicolo, der alle d"
True_,Kafka,"rn duftend, hereingeho"
True_,Kafka," zum Trotz, seinen Pla"
True_,Kafka,", erzog er, in der Fur"
True_,Kafka,"werden, teils, um das "
True_,Kafka,"ochen war, in seinem M"
True_,Kafka,"verloren, die er, in G"
True_,Kafka," Doch Toni, deren Brus"
True_,Kafka," Tochter, die sie von "
True_,Kafka,"r Pferde, daß es einem"
True_,Kafka,"Kohlhaas, mit einem sp"
True_,Kafka,"h eine Tür, die, an de"
True_,Kafka,"ist noch, mit einer ni"
True_,Kafka,"e Offizier, der, nach "
True_,Kafka,"Offizier, der, nach de"
True_,Kafka,"nn fragte, indem er ih"
True_,Kafka,"ssen wollte, angeraten"
True_,Kafka,"fen, und, ohne sich zu"
True_,Kafka," er sowohl, als sein K"
True_,Kafka,"achdem er, in der Schr"
True_,Kafka," Alten, Toni anbetreff"
True_,Kafka," sehen, wo er, wie man"
True_,Kafka,"e letzte, die ihr bei "
True_,Kafka,"eute so, die sie, in b"
True_,Kafka," spielten, las, würde "
True_,Kafka,"»lebt wohl, Kinderchen"
True_,Kafka,"esprengte, in einem gr"
True_,Kafka,"und da sie ihm, mit sc"
True_,Kafka,"führte, hätte, unerhör"
True_,Kafka,"enblick, da sie, zu se"
True_,Kafka,"derstand, indem, in Fo"
True_,Kafka,"e junge Toni, die, weg"
True_,Kafka," Fremde aß, in sein An"
True_,Kafka,"remde aß, in sein Antl"
True_,Kafka,"re Arbeit, mit einer W"
True_,Kafka," sein sollte, bei dem "
True_,Kafka,"e Toni, die, wegen ihr"
True_,Kafka,"er dem Arm, so, daß es"
True_,Kafka,"sie den Brief, den ihr"
True_,Kafka,"milie, die er, unter d"
True_,Kafka,"« Die Frau, indem sie "
True_,Kafka,"en würden, in Besitz z"
True_,Kafka,"Rappen, die, wie er sa"
True_,Kafka,": als Toni, den Knaben"
True_,Kafka,"rachte, als, auf jämme"
True_,Kafka,"n Tronka, als dem allg"
True_,Kafka,"prach er ihr, sobald e"
True_,Kafka,"e Summe, die, als Scha"
True_,Kafka,"n pflegte, ein Fest mi"
True_,Kafka,"err Strömli, dessen Wu"
True_,Kafka,"derholte, und, auf sch"
True_,Kafka,"ichen Sohn, in einem G"
True_,Kafka,"ierung erließ, auf Ver"
True_,Kafka,"er Kaiser, in einer du"
True_,Kafka," Tor jagte, rief, um d"
True_,Kafka," äußerte, als sie ihr "
True_,Kafka,"ertrotzt, in einer so "
True_,Kafka,"en hatte, ließ sie sic"
True_,Kafka,"e Kinder, diese ihre l"
True_,Kafka,"e sie, froh, des Augen"
True_,Kafka,"lk schloß, mit einem B"
True_,Kafka,"ßhändler ihm, ohne ihm"
True_,Kafka,"der Ritter, die ihn um"
True_,Kafka,"ngt, und, ohne Verschu"
True_,Kafka,"Dresden, wo er, in ein"
True_,Kafka,"dler ihm, ohne ihm zu "
True_,Kafka,"se saß, die, in Zeiten"
True_,Kafka,"en? Ja, wo ist, so lan"
True_,Kafka,"fführung, die er sich "
True_,Kafka,"eröffnete, mit einem u"
True_,Kafka,"eckung, er, sein Sohn "
True_,Kafka,"nternommen, seine Inst"
True_,Kafka,"sen wollte, den Entsch"
True_,Kafka,"n Bitte, sie, die im v"
True_,Kafka,"gegeben, wäre, ihm zu "
True_,Kafka,"o trat er, indem er si"
True_,Kafka,"nd fragte, was sie in "
True_,Kafka,"haltend, alles, was vo"
True_,Kafka,"allen sollte, dies all"
True_,Kafka,", froher, als die erst"
True_,Kafka,"riefe, die er, um dem "
True_,Kafka,"noch obwalte, heben wü"
True_,Kafka,"Dritten, da sie auf je"
True_,Kafka," rief sie, indem sie s"
True_,Kafka,"et von Xavieren, worin"
True_,Kafka,"issend, wohin sie sich"
True_,Kafka,"d fragte sie, indem si"
True_,Kafka,"gos sowohl, als ihrer "
True_,Kafka,"indem sie, mit einem A"
True_,Kafka,"nkehren; ja, euer Vett"
True_,Kafka,"en schwoll, den Stall,"
True_,Kafka,"age darauf, diesen Vor"
True_,Kafka,"etzte sie, indem sie s"
True_,Kafka,"ohlhaas, der, beim Ein"
True_,Kafka,"?« rief Toni, indem si"
True_,Kafka,"chloß, war, den Brief "
True_,Kafka,"kommen sei, in einer m"
True_,Kafka,"en werde, hingehalten "
True_,Kafka,"hatte, und er, die Bru"
True_,Kafka,"nzenden, die Erde mit "
True_,Kafka,"ihr Vater, ein bemitte"
True_,Kafka,"genheit, diesen Vorsat"
True_,Kafka,"eweckt, beide, obschon"
True_,Kafka,"agte Toni, indem sie m"
True_,Kafka,"en, als Toni, zitternd"
True_,Kafka,"k bildete, in geringer"
True_,Kafka,"beteuerte, indem sie s"
True_,Kafka,"ührte, und er, indem e"
True_,Kafka,"inden sollte, geschrie"
True_,Kafka," Freunde, in einem unt"
True_,Kafka,"etan hätte, sein Tod g"
True_,Kafka,"racht ward, rief, da s"
True_,Kafka,"ammerzofe, die einzige"
True_,Kafka,"ward, rief, da seine W"
True_,Kafka,"in Bett, wo sie, unter"
True_,Kafka," ihm bloß, mit einem B"
True_,Kafka,"faßt hatte, seinen Arm"
True_,Kafka,"tz den Tod, rief er ei"
True_,Kafka,"e traten, mit ihren Bl"
True_,Kafka,"i? und da sie, einen g"
True_,Kafka," gerüstet, ihre Kinder"
True_,Kafka,"Wunde, die er, zu Anfa"
True_,Kafka,"sche Offizier, sehr er"
True_,Kafka,"leidern, die sie schne"
True_,Kafka,"en. Nicolo, der in dem"
True_,Kafka,"dem Frevel, dessen er "
True_,Kafka,"nd hilflos, in der Mit"
True_,Kafka,"erwiderte, indem er, m"
True_,Kafka,"Wagen, der, beim Anbru"
True_,Kafka,"h erboten, ihn auf ein"
True_,Kafka,"derte, daß sie, in die"
True_,Kafka,"jammernd, ohne sich zu"
True_,Kafka,"f immerdar, die Verabs"
True_,Kafka,"m wandte, und, indem e"
True_,Kafka,"reysach, der, seit sei"
True_,Kafka," erleide, verdient. De"
True_,Kafka,"chtsherr, der, vor Koh"
True_,Kafka,"tsherr, der, vor Kohlh"
True_,Kafka,"aniederlag, in seinem "
True_,Kafka,"mmen hatte, sehr erfre"
True_,Kafka,"assen wollte, da; bis "
True_,Kafka,"ieser Zeit, Herse, dem"
True_,Kafka,"och da Elvire, starr v"
True_,Kafka,"Herse, daß er, in eine"
True_,Kafka,"hatte, vorlas, hatte n"
True_,Kafka,"e, daß er, in einem El"
True_,Kafka,"ständen, daß sie sein "
True_,Kafka,"nd küßten ihn, und for"
True_,Kafka," Doch da sie, indem si"
True_,Kafka,"eß. Nicolo, der alle d"
True_,Kafka,"Jahre, war er, bei Gel"
True_,Kafka,"n Junker, an dessen Da"
True_,Kafka,"Betrübnis, in einiger "
True_,Kafka,"setzte er, indem er de"
True_,Kafka,"ochen war, in seinem M"
True_,Kafka,"Hoango war, bei dem al"
True_,Kafka,"keit war, die einen fa"
True_,Kafka,"Stellung, die er in de"
True_,Kafka," Pferde, die er bei si"
True_,Kafka,"Kohlhaas, mit einem sp"
True_,Kafka,"h eine Tür, die, an de"
True_,Kafka,"ist noch, mit einer ni"
True_,Kafka,"e Offizier, der, nach "
True_,Kafka,"Offizier, der, nach de"
True_,Kafka,", vorstellte, nötigte "
True_,Kafka,"u dem Kinde, das sie g"
True_,Kafka,", als Toni, die Latern"
True_,Kafka," gehen sollte, fing se"
True_,Kafka,"scher Art, diese Schul"
True_,Kafka," sehen, wo er, wie man"
True_,Kafka,"Sie gelobte, diesem, w"
True_,Kafka,"Heilloser, mit Feuer u"
True_,Kafka," spielten, las, würde "
True_,Kafka,"»lebt wohl, Kinderchen"
True_,Kafka,"gefunden, als die sech"
True_,Kafka,"und da sie ihm, mit sc"
True_,Kafka,"nd Waden, in dem, von "
True_,Kafka,"erlorenen, in seinem Z"
True_,Kafka,"itter, der sie, in ihr"
True_,Kafka," Fremde aß, in sein An"
True_,Kafka,"gehen sollte, nicht vo"
True_,Kafka,"remde aß, in sein Antl"
True_,Kafka,"re Arbeit, mit einer W"
True_,Kafka," sein sollte, bei dem "
True_,Kafka,"uklagen, er, heiteren "
True_,Kafka,"lagen, er, heiteren An"
True_,Kafka,"milie, die er, unter d"
True_,Kafka,"inden wollte, zog die "
True_,Kafka,"eschattend, das, ernst"
True_,Kafka," Arm, so, daß es ihn b"
True_,Kafka,"selbe, dem, bei seiner"
True_,Kafka," und zog, als sämtlich"
True_,Kafka,"rachte, als, auf jämme"
True_,Kafka,"ndat war, mit einer Ar"
True_,Kafka," dem Fort, in einem Ge"
True_,Kafka,"e Summe, die, als Scha"
True_,Kafka," Ketten, die sie drück"
True_,Kafka," zukehrte, ihn stehen "
True_,Kafka,"n Oheim, mit seiner Ge"
True_,Kafka,"err Strömli, dessen Wu"
True_,Kafka,"derholte, und, auf sch"
True_,Kafka,"er Kaiser, in einer du"
True_,Kafka,"end Ritter, denen alle"
True_,Kafka,"den Vorfall, aus der G"
True_,Kafka,", und ihn, mit einer R"
True_,Kafka,"ertrotzt, in einer so "
True_,Kafka,"ken wollte, als, von d"
True_,Kafka,"e sie, froh, des Augen"
True_,Kafka,"lk schloß, mit einem B"
True_,Kafka,"ßhändler ihm, ohne ihm"
True_,Kafka,"inekoben, Herr, antwor"
True_,Kafka,"Dresden, wo er, in ein"
True_,Kafka,"dler ihm, ohne ihm zu "
True_,Kafka,"von dem, was ist, über"
True_,Kafka,"Bedeckung, er, sein So"
True_,Kafka,"geunerin, die, auf ein"
True_,Kafka,"röffnete, mit einem un"
True_,Kafka,"n: so trat er, indem e"
True_,Kafka,"n Bitte, sie, die im v"
True_,Kafka,"o trat er, indem er si"
True_,Kafka,"r Stunde, die er im Fl"
True_,Kafka,"nd fragte, was sie in "
True_,Kafka,"haltend, alles, was vo"
True_,Kafka,"allen sollte, dies all"
True_,Kafka,"ht hatte, an seinem Be"
True_,Kafka,"gen legte, in der Absi"
True_,Kafka,"Roßhändler, dessen Wil"
True_,Kafka,"chützen, der, bei ihre"
True_,Kafka,"t sein sollte, er mit "
True_,Kafka,"noch obwalte, heben wü"
True_,Kafka,"Dritten, da sie auf je"
True_,Kafka,"üstern sah, ließ es, a"
True_,Kafka,"et von Xavieren, worin"
True_,Kafka,"h hörbar ward, das ein"
True_,Kafka,"ßer etwa, daß er, auf "
True_,Kafka,"teste war, indem sie d"
True_,Kafka,"d fragte sie, indem si"
True_,Kafka,"ß wären, ihn, um seine"
True_,Kafka,"gos sowohl, als ihrer "
True_,Kafka," allem Volk, am Kirche"
True_,Kafka,"Tage darauf, diesen Vo"
True_,Kafka,", und wartete, einen S"
True_,Kafka,"etzte sie, indem sie s"
True_,Kafka,"ohlhaas, der, beim Ein"
True_,Kafka,"sagen wollte, und sagt"
True_,Kafka,"hatte, und er, die Bru"
True_,Kafka,"handlung, die er in Dr"
True_,Kafka,"ngekommen war, seinen "
True_,Kafka,"walter, die, halb entk"
True_,Kafka,"gekommen, als eine neu"
True_,Kafka,"ihr Vater, ein bemitt"
True_,Kafka," scheine, sie ihm ausz"
True_,Kafka,"en hätte, mit seiner s"
True_,Kafka,"lt zwar, daß, wenn der"
True_,Kafka,"en Wunde, die er, zu A"
True_,Kafka,"en hatte, die Erklärun"
True_,Kafka,"ofpforte, den er in de"
True_,Kafka,"n hatte, sie, unter vi"
True_,Kafka,"ter Wagen, der, beim A"
True_,Kafka,"dem Frevel, dessen er "
True_,Kafka,"gen würde, indem er li"
True_,Kafka," Wagen, der, beim Anbr"
True_,Kafka,"auphin, wo, wie Ihr wi"
True_,Kafka,"aus, und lief, die wil"
True_,Kafka,"derte, daß sie, in die"
True_,Kafka,"n trat er, in Begleitu"
True_,Kafka,"erden sollte, rief jen"
True_,Kafka,"macht, der, in so kurz"
True_,Kafka,"ldsam, als er, über je"
True_,Kafka,"ten Ritter, ihren Arm,"
True_,Kafka,"chtsherr, der, vor Koh"
True_,Kafka," war ihr, als sie nied"
True_,Kafka,"s am Abend, sei sie, i"
True_,Kafka," ergriff, als er folge"
True_,Kafka,"n konnte, mir eines Ab"
True_,Kafka,"mmen hatte, sehr erfre"
True_,Kafka,"Abend, sei sie, in die"
True_,Kafka,"und da dieser, indem e"
True_,Kafka,", sei sie, in diesem Z"
True_,Kafka,"mit Rosalien, ihrer Ka"
True_,Kafka,"Herse, daß er, in eine"
True_,Kafka,"eisen wollte, bin es, "
True_,Kafka," war Nicolo, mit jener"
True_,Kafka,"rtete sie, indem sie i"
True_,Kafka,"ütpferde, die in seine"
True_,Kafka,"der Ritter, die ihm fo"
True_,Kafka," Doch da sie, indem si"
True_,Kafka,"sicherte, daß, wenn si"
True_,Kafka,"erklärte, daß, wenn de"
True_,Kafka," zum Trotz, seinen Pla"
True_,Kafka," erzog er, in der Furc"
True_,Kafka,"Kohlhaas, als es dir, "
True_,Kafka," bestieg, mit einem Bl"
True_,Kafka," Verfolger, die ein Op"
True_,Kafka,"r Pferde, die er bei s"
True_,Kafka,"Kohlhaas, mit einem sp"
True_,Kafka,"h eine Tür, die, an de"
True_,Kafka,"n Stunde, mit einer kl"
True_,Kafka,"ne Tür, die, an der hi"
True_,Kafka,"e Tür, die, an der hin"
True_,Kafka,"ause war, an Elvirens "
True_,Kafka,"ssen wollte, angeraten"
True_,Kafka,"er fragte, indem er ih"
True_,Kafka,"nker eben, mit einigen"
True_,Kafka,"erhielt, dieselbe zur "
True_,Kafka," sehen, wo er, wie man"
True_,Kafka," Tronka, dieser Kämmer"
True_,Kafka,"e letzte, die ihr bei "
True_,Kafka," wären alle, das könnt"
True_,Kafka,"et hatte, ihre Schlafk"
True_,Kafka," spielten, las, würde "
True_,Kafka,"hrige Paolo, von demse"
True_,Kafka,"ng gewiß, ohne bei ihr"
True_,Kafka,"ens; sie ließ, bei der"
True_,Kafka,"chied ihn, in einigen "
True_,Kafka,"Zimmer vorbei, und hör"
True_,Kafka,"cheilte, rief, daß man"
True_,Kafka,"e Pferde, die er in de"
True_,Kafka," uns das Tier, diesem "
True_,Kafka,"gehen sollte, nicht vo"
True_,Kafka,"remde aß, in sein Antl"
True_,Kafka," sein sollte, bei dem "
True_,Kafka,"uklagen, er, heiteren "
True_,Kafka,"lagen, er, heiteren An"
True_,Kafka,"milie, die er, unter d"
True_,Kafka,"zu wenden, indem, wenn"
True_,Kafka,"nähren sollte, sind di"
True_,Kafka,"Rappen, die, wie er sa"
True_,Kafka,"selbe, dem, bei seiner"
True_,Kafka,"reten wollten, es erbl"
True_,Kafka,"die Kinder, in einen W"
True_,Kafka,"ewarfen, Herse, über d"
True_,Kafka,"esetzt sei, ins Spiel "
True_,Kafka," zukehrte, ihn stehen "
True_,Kafka,"den er ihm, in Bezug a"
True_,Kafka,"en warf, sagte, entsch"
True_,Kafka,"; und daß sie, aus Fam"
True_,Kafka,"da dieser, in eben die"
True_,Kafka,"saß, und, um eines Sch"
True_,Kafka,"und ließ ihm, binnen z"
True_,Kafka," stand er, indem er al"
True_,Kafka,"lüpfen wollte, ein Tru"
True_,Kafka,"r jagte, rief, um der "
True_,Kafka,"inken wollte, als, von"
True_,Kafka,"r guten Elvire, welche"
True_,Kafka,"uchen wollten, an eine"
True_,Kafka," er faßte, immer noch "
True_,Kafka,"agte ihn, ob er, nachd"
True_,Kafka,"ßhändler ihm, ohne ihm"
True_,Kafka,"hn sogar, einige Jahre"
True_,Kafka,"ngt, und, ohne Verschu"
True_,Kafka,"Dresden, wo er, in ein"
True_,Kafka,"dler ihm, ohne ihm zu "
True_,Kafka,"esden, wo er, in einer"
True_,Kafka,"n?« Toni, ohne die Aug"
True_,Kafka," saß, die, in Zeiten f"
True_,Kafka,"Bedeckung, er, sein So"
True_,Kafka,"geunerin, die, auf ein"
True_,Kafka,"gebärdete, ihre Standh"
True_,Kafka," sie Toni, die, dem Fr"
True_,Kafka,"e Toni, die, dem Fremd"
True_,Kafka," Stunde, die er im Fle"
True_,Kafka," Mutter, die sie, wie "
True_,Kafka,"er bat er, in einer ku"
True_,Kafka,"s führten, mit einem F"
True_,Kafka,"ht hatte, an seinem Be"
True_,Kafka,"ieren war, in seinen A"
True_,Kafka,"riefe, die er, um dem "
True_,Kafka,"t sein sollte, er mit "
True_,Kafka," sein sollte, er mit s"
True_,Kafka,"er Größe, als der Euri"
True_,Kafka,"der Erde, als Elvire s"
True_,Kafka,"berkreise, in dem man "
True_,Kafka,"eigerufen, in dem Gema"
True_,Kafka,"teste war, indem sie d"
True_,Kafka,"d fragte sie, indem si"
True_,Kafka,"ebt hatte, niederzukni"
True_,Kafka,"adt aufhalte, seine Le"
True_,Kafka,"ut ansah, mit einigen "
True_,Kafka,"« sagte Toni, indem si"
True_,Kafka,"agte Toni, indem sie d"
True_,Kafka,"rer sowohl, als ihres "
True_,Kafka,"?« rief Toni, indem si"
True_,Kafka,"hr ruhte, verabschiede"
True_,Kafka,"ren sowohl, als auch d"
True_,Kafka," Leopold, seine beiden"
True_,Kafka,"Freude, sagte, daß er "
True_,Kafka,"handlung, die er in Dr"
True_,Kafka,"ngekommen war, seinen "
True_,Kafka,"ten wollte, die Vaters"
True_,Kafka,"folgt, wollte, daß Pia"
True_,Kafka,"schon, als er, bei dem"
True_,Kafka,"uf Nicolo, der sie seh"
True_,Kafka," fragte Toni, indem si"
True_,Kafka,"eweckt, beide, obschon"
True_,Kafka,"flichen Elvire, die we"
True_,Kafka,"agte Toni, indem sie m"
True_,Kafka,"orauf sie, indem sie v"
True_,Kafka,", als Toni, zitternd u"
True_,Kafka,"r Nicolo, als die klei"
True_,Kafka,"inden sollte, geschrie"
True_,Kafka,"zutreten, sagte, schon"
True_,Kafka,"ens Toni, auf, an dies"
True_,Kafka,"e, und er, indem er da"
True_,Kafka," erwarten ihn, falls e"
True_,Kafka,"t ward, rief, da seine"
True_,Kafka,"ward, rief, da seine W"
True_,Kafka,"plündernd, ein silbern"
True_,Kafka,"bedurfte, als Einsicht"
True_,Kafka,"en hätte, mit seiner s"
True_,Kafka,"machen sollte, ein Zei"
True_,Kafka,"rafen wollte, gibt ihr"
True_,Kafka,"ben. Ja, diese Teilnah"
True_,Kafka,"n hatte, sie, unter vi"
True_,Kafka,"er Herr, diese Kapsel!"
True_,Kafka,"ter Wagen, der, beim A"
True_,Kafka,", fragte sie, indem er"
True_,Kafka,"nd hilflos, in der Mit"
True_,Kafka,"erwiderte, indem er, m"
True_,Kafka,"auphin, wo, wie Ihr wi"
True_,Kafka," allem Volk, am Eingan"
True_,Kafka,"Roßhändler, dessen Per"
True_,Kafka,"n trat er, in Begleitu"
True_,Kafka,"mmerdar, die Verabschi"
True_,Kafka,"ute vor, daß sie in ih"
True_,Kafka,"ffend, etwas, das ihm "
True_,Kafka,"dem Mittel, diese Sach"
True_,Kafka,"ist; geh, Herse, geh z"
True_,Kafka," ergriff, als er folge"
True_,Kafka," herbeieilten, deine B"
True_,Kafka," Abend, sei sie, in di"
True_,Kafka,"Abend, sei sie, in die"
True_,Kafka,"ser Zeit, Herse, dem d"
True_,Kafka,"Herse, daß er, in eine"
True_,Kafka,"Domingo, lebte, zu Anf"
True_,Kafka," war Nicolo, mit jener"
True_,Kafka,"hatte, vorlas, hatte n"
True_,Kafka,"e Ritter, als sie bere"
True_,Kafka,"ütpferde, die in seine"
True_,Kafka,"nd küßten ihn, und for"
True_,Kafka,"sicherte, daß, wenn si"
True_,Kafka,"Jahre, war er, bei Gel"
True_,Kafka,"n Junker, an dessen Da"
True_,Kafka,"erklärte, daß, wenn de"
True_,Kafka,"nvermutet, in eben die"
True_,Kafka," zum Trotz, seinen Pla"
True_,Kafka,"nzeige, die sie, durch"
True_,Kafka,"ochen war, in seinem M"
True_,Kafka,"gte die Alte, mit eine"
True_,Kafka,"erungen, die sie sich "
True_,Kafka," bestieg, mit einem Bl"
True_,Kafka,"lt hatte, als den Vate"
True_,Kafka,"die Alte, mit einem pl"
True_,Kafka,"e Klage, die er, im Na"
True_,Kafka,"n Stunde, mit einer kl"
True_,Kafka,"Offizier, der, nach de"
True_,Kafka,", vorstellte, nötigte "
True_,Kafka,"ern würde, verstehen s"
True_,Kafka,"ause war, an Elvirens "
True_,Kafka,"ssen wollte, angeraten"
True_,Kafka," gehen sollte, fing se"
True_,Kafka," Pferde, mit einer sch"
True_,Kafka,"scher Art, diese Schul"
True_,Kafka,"a der Graf, in einer g"
True_,Kafka,"illeneuve, ihres vorma"
True_,Kafka,"et hatte, ihre Schlafk"
True_,Kafka," spielten, las, würde "
True_,Kafka,"hrige Paolo, von demse"
True_,Kafka,"ng gewiß, ohne bei ihr"
True_,Kafka,"und da sie ihm, mit sc"
True_,Kafka,"raf antwortete, mit ei"
True_,Kafka,"Zimmer vorbei, und hör"
True_,Kafka,"cheilte, rief, daß man"
True_,Kafka,"te die Alte, indem sie"
True_,Kafka,"higen wolle, mit ferne"
True_,Kafka,"er Fremde aß, in sein "
True_,Kafka,"e Pferde, die er in de"
True_,Kafka," uns das Tier, diesem "
True_,Kafka,"gehen sollte, nicht vo"
True_,Kafka,"n an Paolo, ihren klei"
True_,Kafka," sein sollte, bei dem "
True_,Kafka,"uklagen, er, heiteren "
True_,Kafka,"er dem Arm, so, daß es"
True_,Kafka,"sie den Brief, den ihr"
True_,Kafka,"milie, die er, unter d"
True_,Kafka,"zu wenden, indem, wenn"
True_,Kafka,"nähren sollte, sind di"
True_,Kafka,"erwiderte, indem er mi"
True_,Kafka,"selbe, dem, bei seiner"
True_,Kafka," und zog, als sämtlich"
True_,Kafka,"lbe, dem, bei seiner A"
True_,Kafka,"n Tronka, als dem allg"
True_,Kafka,"e Mutter, als sie von "
True_,Kafka," wiederholte, und, auf"
True_,Kafka,"ten hatte, in sein Zim"
True_,Kafka,"ederholte, und, auf sc"
True_,Kafka,"en warf, sagte, entsch"
True_,Kafka," Himboldt, sein Vetter"
True_,Kafka,"da dieser, in eben die"
True_,Kafka,"her sowohl, als auch d"
True_,Kafka," sein konnte, befunden"
True_,Kafka," Tor jagte, rief, um d"
True_,Kafka,"lüpfen wollte, ein Tru"
True_,Kafka,"er Kosten, in den Stäl"
True_,Kafka,"inken wollte, als, von"
True_,Kafka,"r guten Elvire, welche"
True_,Kafka,"agte ihn, ob er, nachd"
True_,Kafka,"derte Toni, indem sie "
True_,Kafka,"resden, wo er, in eine"
True_,Kafka,"n?« Toni, ohne die Aug"
True_,Kafka,"iel wieder, in Bezug a"
True_,Kafka," saß, die, in Zeiten f"
True_,Kafka,"Bedeckung, er, sein So"
True_,Kafka,"geunerin, die, auf ein"
True_,Kafka,"gebärdete, ihre Standh"
True_,Kafka,"nternommen, seine Inst"
True_,Kafka," sie Toni, die, dem Fr"
True_,Kafka,"o trat er, indem er si"
True_,Kafka,"Mutter, die sie, wie s"
True_,Kafka,"s führten, mit einem F"
True_,Kafka,"ht hatte, an seinem Be"
True_,Kafka,"ieren war, in seinen A"
True_,Kafka,"gen legte, in der Absi"
